Datum,Zahl 1,Zahl 2,Zahl 3,Zahl 4,Zahl 5,Zahl 6,Zusatzzahl,Gesamt - Ausbezahlt,6er - Gewinner,6er - Betrag,6er - Ausbezahlt,5er ZZ - Gewinner,5er ZZ - Betrag,5er ZZ - Ausbezahlt,5er - Gewinner,5er - Betrag,5er - Ausbezahlt,4er ZZ - Gewinner,4er ZZ - Betrag,4er ZZ - Ausbezahlt,4er - Gewinner,4er - Betrag,4er - Ausbezahlt,3er ZZ - Gewinner,3er ZZ - Betrag,3er ZZ - Ausbezahlt,3er - Gewinner,3er - Betrag,3er - Ausbezahlt,ZZ - Gewinner,ZZ - Betrag,ZZ - Ausbezahlt,6er - Pott Start,6er - Pott Bonus
2025-08-17,4,16,17,18,21,44,39,1481556.4,4JP,3337372.1,0.0,2,68351.5,136703.0,70,2144.3,150101.0,258,166.2,42879.6,4622,57.9,267613.8,5926,18.0,106668.0,75362,6.0,452172.0,216946,1.5,325419.0,2211582.5,1125789.6
2025-08-13,4,10,16,19,27,41,40,1159214.8,3JP,2211582.5,0.0,2,54007.5,108015.0,93,1275.3,118602.9,191,177.4,33883.4,4218,50.2,211743.6,5038,16.8,84638.4,65636,5.5,360998.0,160889,1.5,241333.5,1322047.0,889535.5
2025-08-10,1,3,13,15,17,40,45,901373.4,DJP,1322047.0,0.0,3,27981.2,83943.6,64,1440.2,92172.8,142,185.4,26326.8,3146,52.3,164535.8,3937,16.7,65747.9,49175,5.7,280297.5,125566,1.5,188349.0,630745.7,691301.3
2025-08-08,15,21,23,28,32,43,39,825080.9,JP,630745.7,0.0,1,76590.5,76590.5,49,1716.3,84098.7,171,140.5,24025.5,2427,61.8,149988.6,3568,16.8,59942.4,40454,6.3,254860.2,117050,1.5,175575.0,,630745.7
2025-08-06,4,25,27,28,31,43,42,6405039.9,1,4720140.7,4720140.7,2,78054.6,156109.2,87,1970.2,171407.4,267,183.4,48967.8,4739,64.5,305665.5,6388,19.1,122010.8,81930,6.3,516159.0,243053,1.5,364579.5,3434534.8,1285605.9
2025-08-03,2,14,18,27,29,30,22,1643962.0,4JP,3434534.8,0.0,3,50103.5,150310.5,118,1398.7,165046.6,267,176.6,47152.2,5187,56.8,294621.6,7012,16.8,117801.6,82729,6.0,496374.0,248437,1.5,372655.5,2196683.0,1237851.8
2025-07-30,5,17,20,28,31,33,12,1188216.9,3JP,2196683.0,0.0,3,35781.1,107343.3,98,1202.7,117864.6,240,140.3,33672.0,3854,54.6,210428.4,5483,15.3,83889.9,61389,5.8,356056.2,185975,1.5,278962.5,1312677.1,884005.9
2025-07-27,8,16,17,34,35,43,19,927969.2,DJP,1312677.1,0.0,1,83400.6,83400.6,56,1635.3,91576.8,121,216.2,26160.2,2764,59.1,163352.4,3680,17.7,65136.0,44359,6.3,279461.7,145921,1.5,218881.5,625847.9,686829.2
2025-07-25,6,9,22,28,34,36,44,813460.7,JP,625847.9,0.0,1,75995.8,75995.8,50,1668.9,83445.0,130,183.3,23829.0,2710,54.9,148779.0,3163,18.8,59464.4,42850,5.9,252815.0,112755,1.5,169132.5,,625847.9
2025-07-23,5,13,16,30,34,44,9,6421194.9,1,4717544.4,4717544.4,4,38081.5,152326.0,114,1467.1,167249.4,271,176.3,47777.3,4914,60.7,298279.8,7128,16.7,119037.6,80123,6.3,504774.9,276137,1.5,414205.5,3463092.0,1254452.4
2025-07-20,1,7,27,31,38,41,20,1605593.9,4JP,3463092.0,0.0,2,73270.5,146541.0,107,1503.8,160906.6,263,174.8,45972.4,4688,61.2,286905.6,6062,18.9,114571.8,78960,6.2,489552.0,240763,1.5,361144.5,2256283.3,1206808.7
2025-07-16,1,4,6,13,31,40,45,1283250.1,3JP,2256283.3,0.0,3,65679.2,197037.6,90,1348.7,121383.0,232,149.4,34660.8,3965,54.6,216489.0,5016,17.2,86275.2,63475,5.8,368155.0,172833,1.5,259249.5,1345904.3,910379.0
2025-07-13,8,9,10,16,22,41,13,859982.6,DJP,1345904.3,0.0,JP,86491.8,0.0,61,1556.9,94970.9,142,191.0,27122.0,3276,51.7,169369.2,3856,17.5,67480.0,52197,5.5,287083.5,142638,1.5,213957.0,633618.4,712285.9
2025-07-11,6,8,20,22,29,44,11,852612.6,JP,633618.4,0.0,3,25646.4,76939.2,42,2011.4,84478.8,214,112.7,24117.8,2709,55.6,150620.4,4520,13.3,60116.0,43883,5.8,254521.4,134546,1.5,201819.0,,633618.4
2025-07-09,2,4,7,11,15,30,27,2157947.2,1,1200000.0,1200000.0,2,43581.2,87162.4,122,784.4,95696.8,303,90.2,27330.6,4493,38.0,170734.0,5914,11.5,68011.0,58821,4.9,288222.9,147193,1.5,220789.5,,1200000.0
2025-07-06,7,8,18,23,33,39,15,10849149.5,1,8268329.7,8268329.7,4,59319.1,237276.4,170,1532.5,260525.0,460,161.8,74428.0,8195,56.7,464656.5,11362,16.3,185200.6,136131,5.8,789559.8,379449,1.5,569173.5,6314286.9,1954042.8
2025-07-02,4,7,15,19,20,43,33,2027461.2,6JP,6314286.9,0.0,2,92616.8,185233.6,169,1203.5,203391.5,364,159.6,58094.4,6766,53.6,362657.6,8952,16.2,145022.4,106384,5.8,617027.2,304023,1.5,456034.5,4788832.9,1525454.0
2025-06-29,10,12,14,28,31,41,29,1791012.7,5JP,4788832.9,0.0,1,163225.2,163225.2,130,1378.6,179218.0,301,170.1,51200.1,5735,55.8,320013.0,7239,17.6,127406.4,90638,6.0,543828.0,270748,1.5,406122.0,3444625.3,1344207.6
2025-06-25,2,4,15,22,29,42,35,1347640.4,4JP,3444625.3,0.0,1,124965.2,124965.2,78,1759.1,137209.8,220,178.2,39204.0,4303,56.9,244840.7,5251,18.6,97668.6,70664,5.9,416917.6,191223,1.5,286834.5,2415499.5,1029125.8
2025-06-22,17,18,21,28,35,41,31,1221143.5,3JP,2415499.5,0.0,2,56898.2,113796.4,81,1542.6,124950.6,172,207.5,35690.0,3782,58.9,222759.8,4746,18.8,89224.8,61679,6.1,376241.9,172320,1.5,258480.0,1478351.3,937148.2
2025-06-18,21,31,34,40,42,43,15,1090192.2,DJP,1478351.3,0.0,3,32886.7,98660.1,70,1547.6,108332.0,148,209.1,30946.8,2980,64.9,193402.0,3952,19.5,77064.0,49568,6.6,327148.8,169759,1.5,254638.5,665856.0,812495.3
2025-06-15,9,13,15,18,24,44,6,900053.4,JP,665856.0,0.0,3,26951.3,80853.9,47,1888.9,88778.3,169,150.0,25350.0,2517,62.9,158319.3,4260,14.8,63048.0,42181,6.4,269958.4,142497,1.5,213745.5,,665856.0
2025-06-13,6,7,12,24,32,41,38,2308804.9,1,1373464.8,1373464.8,1,87322.3,87322.3,64,1498.1,95878.4,143,191.5,27384.5,3086,55.4,170964.4,3569,19.1,68167.9,51048,5.7,290973.6,129766,1.5,194649.0,654339.9,719124.9
2025-06-11,3,7,8,14,34,40,18,853421.7,JP,654339.9,0.0,1,79455.5,79455.5,51,1710.6,87240.6,131,190.2,24916.2,2632,59.1,155551.2,3631,17.1,62090.1,45517,5.8,263998.6,120113,1.5,180169.5,,654339.9
2025-06-08,8,10,16,17,31,44,7,2320297.9,2,600000.0,1200000.0,2,49822.6,99645.2,69,1585.7,109413.3,172,181.7,31252.4,3335,58.5,195097.5,4935,15.8,77973.0,55165,6.0,330990.0,183951,1.5,275926.5,,600000.0
2025-06-04,2,4,5,17,19,29,33,2138929.4,3,400000.0,1200000.0,2,43047.2,86094.4,118,801.1,94529.8,189,142.9,27008.1,4258,39.6,168616.8,4472,15.0,67080.0,59891,4.8,287476.8,138749,1.5,208123.5,,400000.0
2025-06-01,5,7,15,20,34,43,2,6988840.9,1,5210747.0,5210747.0,1,162120.2,162120.2,128,1390.7,178009.6,308,165.1,50850.8,5604,56.7,317746.8,7661,16.5,126406.5,91305,5.9,538699.5,269507,1.5,404260.5,3875638.7,1335108.3
2025-05-28,3,5,10,21,30,32,11,1758325.2,4JP,3875638.7,0.0,4,92506.9,370027.6,133,1148.1,152697.3,350,124.6,43610.0,5440,50.1,272544.0,8004,13.6,108854.4,85171,5.4,459923.4,233779,1.5,350668.5,2730341.1,1145297.6
2025-05-25,3,24,25,31,40,43,45,1283877.1,3JP,2730341.1,0.0,DJP,230956.0,0.0,83,1721.2,142859.6,236,172.9,40804.4,3878,65.7,254784.6,5405,18.8,101614.0,66604,6.5,432926.0,207259,1.5,310888.5,1658836.1,1071505.0
2025-05-21,11,15,21,27,31,43,42,982019.6,DJP,1658836.1,0.0,JP,100844.7,0.0,71,1559.5,110724.5,163,194.0,31622.0,3406,58.0,197548.0,4228,18.7,79063.6,56665,5.9,334323.5,152492,1.5,228738.0,828350.3,830485.8
2025-05-18,7,9,27,30,43,45,42,1078670.6,JP,828350.3,0.0,1,100585.3,100585.3,87,1269.5,110446.5,156,202.2,31543.2,3657,53.9,197112.3,4444,17.7,78658.8,60080,5.6,336448.0,149251,1.5,223876.5,,828350.3
2025-05-14,18,19,27,33,36,40,28,6505289.8,1,4713449.0,4713449.0,3,88224.3,264672.9,99,1685.5,166864.5,247,193.0,47671.0,5095,58.4,297548.0,6301,18.9,119088.9,81535,6.2,505517.0,260319,1.5,390478.5,3461930.2,1251518.8
2025-05-11,11,12,28,31,41,45,6,1136451.8,4JP,3461930.2,0.0,JP,112702.9,0.0,67,1847.0,123749.0,212,166.7,35340.4,3751,58.9,220933.9,5497,16.0,87952.0,60210,6.2,373302.0,196783,1.5,295174.5,2533788.5,928141.7
2025-05-09,10,13,18,27,34,40,38,1213580.5,3JP,2533788.5,0.0,2,104906.9,209813.8,75,1519.1,113932.5,165,197.2,32538.0,3609,56.3,203186.7,4392,18.5,81252.0,57072,6.0,342432.0,153617,1.5,230425.5,1679244.9,854543.6
2025-05-07,24,25,30,34,39,44,23,1076349.8,DJP,1679244.9,0.0,JP,106047.8,0.0,61,1908.9,116442.9,145,229.4,33263.0,3191,65.1,207734.1,4281,19.4,83051.4,52113,6.8,354368.4,187660,1.5,281490.0,805909.9,873335.0
2025-05-04,8,11,20,34,37,38,7,1118142.9,JP,805909.9,0.0,2,48930.2,97860.4,62,1733.1,107452.2,157,195.5,30693.5,3151,60.8,191580.8,4234,18.1,76635.4,50979,6.4,326265.6,191770,1.5,287655.0,,805909.9
2025-04-30,2,12,14,20,21,45,44,5358656.6,1,3861052.2,3861052.2,1,138765.0,138765.0,93,1638.3,152361.9,252,172.7,43520.4,4753,57.2,271871.6,6050,17.9,108295.0,77815,5.9,459108.5,215788,1.5,323682.0,2718281.4,1142770.8
2025-04-27,13,16,24,25,29,30,37,1390788.8,3JP,2718281.4,0.0,4,32471.8,129887.2,108,1320.5,142614.0,166,245.4,40736.4,4327,58.8,254427.6,5018,20.3,101865.4,68679,6.3,432677.7,192387,1.5,288580.5,1648621.7,1069659.7
2025-04-23,6,12,23,25,26,29,7,1059831.3,DJP,1648621.7,0.0,1,94425.4,94425.4,76,1364.2,103679.2,234,126.5,29601.0,3444,53.7,184942.8,5314,13.9,73864.6,55244,5.7,314890.8,172285,1.5,258427.5,871000.2,777621.5
2025-04-20,3,16,34,35,38,43,23,1162362.6,JP,871000.2,0.0,2,52882.1,105764.2,93,1248.7,116129.1,160,207.3,33168.0,3486,59.4,207068.4,4697,17.6,82667.2,54628,6.4,349619.2,178631,1.5,267946.5,,871000.2
2025-04-16,4,5,25,32,36,38,34,3553026.0,1,2334722.7,2334722.7,5,22637.1,113185.5,65,1912.0,124280.0,216,164.3,35488.8,3172,69.9,221722.8,4736,18.7,88563.2,56090,6.7,375803.0,172840,1.5,259260.0,1402602.7,932120.0
2025-04-13,9,25,37,40,43,45,20,992031.5,DJP,1402602.7,0.0,2,45101.1,90202.2,61,1623.6,99039.6,140,202.1,28294.0,2590,68.2,176638.0,3735,18.9,70591.5,45287,6.6,298894.2,152248,1.5,228372.0,659761.0,742841.7
2025-04-11,6,7,16,40,42,43,35,858871.4,JP,659761.0,0.0,4,20028.4,80113.6,49,1795.2,87964.8,113,222.4,25131.2,2497,62.9,157061.3,3164,19.8,62647.2,43398,6.1,264727.8,120817,1.5,181225.5,,659761.0
2025-04-09,5,21,24,27,38,44,35,2872063.6,1,1737652.4,1737652.4,1,105981.5,105981.5,78,1491.9,116368.2,220,151.1,33242.0,3523,58.9,207504.7,4854,17.1,83003.4,57864,6.1,352970.4,156894,1.5,235341.0,864863.4,872789.0
2025-04-06,16,20,22,27,32,38,14,1140141.5,JP,864863.4,0.0,1,105019.1,105019.1,69,1671.2,115312.8,181,182.0,32942.0,3421,60.1,205602.1,4569,18.0,82242.0,55540,6.3,349902.0,166081,1.5,249121.5,,864863.4
2025-04-02,1,2,15,17,23,27,21,2236040.6,1,1200000.0,1200000.0,3,31418.6,94255.8,75,1379.9,103492.5,190,155.6,29564.0,3692,50.0,184600.0,4554,16.2,73774.8,57026,5.5,313643.0,157807,1.5,236710.5,,1200000.0
2025-03-30,5,8,20,24,27,40,25,15256876.9,3,3826437.4,11479312.2,4,87147.9,348591.6,293,1306.3,382745.9,654,167.2,109348.8,13293,51.4,683260.2,16063,17.0,273071.0,206007,5.6,1153639.2,551272,1.5,826908.0,8608556.0,-4782118.6
2025-03-26,1,14,15,18,23,38,9,2748615.9,7JP,8608556.0,0.0,5,49170.1,245850.5,146,1848.9,269939.4,407,189.5,77126.5,7614,63.3,481966.2,10939,17.6,192526.4,128491,6.4,822342.4,439243,1.5,658864.5,6583902.9,2024653.1
2025-03-23,1,17,32,39,43,45,4,2324464.6,6JP,6583902.9,0.0,1,208785.1,208785.1,136,1685.6,229241.6,344,190.4,65497.6,6840,59.8,409032.0,9353,17.5,163677.5,113203,6.1,690538.3,371795,1.5,557692.5,4864495.5,1719407.4
2025-03-19,14,15,20,27,34,40,43,1748052.5,5JP,4864495.5,0.0,2,80470.8,160941.6,106,1667.1,176712.6,276,182.9,50480.4,5449,57.9,315497.1,6591,19.1,125888.1,86536,6.2,536523.2,254673,1.5,382009.5,3539093.3,1325402.2
2025-03-16,6,10,12,23,28,36,13,1265933.3,4JP,3539093.3,0.0,1,116024.0,116024.0,100,1273.9,127390.0,228,159.6,36388.8,4439,51.2,227276.8,5703,15.9,90677.7,70042,5.5,385231.0,188630,1.5,282945.0,2583601.2,955492.1
2025-03-14,5,7,10,16,32,41,9,1164855.3,3JP,2583601.2,0.0,1,104212.3,104212.3,71,1611.6,114423.6,170,192.3,32691.0,3657,55.8,204060.6,5193,15.7,81530.1,59729,5.8,346428.2,187673,1.5,281509.5,1725382.1,858219.1
2025-03-12,3,12,13,29,38,44,25,1142078.3,DJP,1725382.1,0.0,2,52952.4,105904.8,75,1550.5,116287.5,201,165.2,33205.2,3419,60.7,207533.3,4743,17.5,83002.5,58861,6.0,353166.0,161986,1.5,242979.0,853224.7,872157.4
2025-03-09,20,24,32,37,39,44,42,1121659.6,JP,853224.7,0.0,1,103605.8,103605.8,73,1558.4,113763.2,141,230.5,32500.5,3004,67.6,203070.4,4067,19.9,80933.3,50086,6.9,345593.4,161462,1.5,242193.0,,853224.7
2025-03-05,1,6,24,28,34,44,38,2911910.4,2,890599.1,1781198.2,3,35220.2,105660.6,96,1208.5,116016.0,162,204.6,33145.2,3502,59.1,206968.2,4214,19.6,82594.4,56994,6.2,353362.8,155310,1.5,232965.0,911052.0,-20452.9
2025-03-02,10,13,14,16,21,34,24,1294259.0,JP,911052.0,0.0,1,198599.2,198599.2,81,1499.6,121467.6,172,201.7,34692.4,3521,61.6,216893.6,5119,16.9,86511.1,60651,6.1,369971.1,177416,1.5,266124.0,,911052.0
2025-02-26,10,15,18,20,25,41,17,2102610.6,1,1200000.0,1200000.0,JP,87971.4,0.0,47,2055.2,96594.4,135,204.4,27594.0,3183,54.1,172200.3,3577,19.2,68678.4,45410,6.4,290624.0,164613,1.5,246919.5,,1200000.0
2025-02-23,3,19,24,35,42,43,17,4401792.0,1,2868847.1,2868847.1,1,138037.8,138037.8,95,1595.4,151563.0,275,157.4,43285.0,4334,62.4,270441.6,6995,15.4,107723.0,73940,6.2,458428.0,242311,1.5,363466.5,1732064.9,1136782.2
2025-02-19,3,20,25,27,29,32,45,1255933.6,DJP,1732064.9,0.0,1,210322.1,210322.1,69,1701.3,117389.7,186,180.3,33535.8,3725,56.2,209345.0,4565,18.3,83539.5,59175,6.0,355050.0,164501,1.5,246751.5,851602.0,880462.9
2025-02-16,21,30,31,35,42,43,4,1069977.9,JP,851602.0,0.0,JP,103408.8,0.0,73,1555.4,113544.2,176,184.3,32436.8,2966,68.3,202577.8,4055,20.0,81100.0,50577,6.8,343923.6,197597,1.5,296395.5,,851602.0
2025-02-14,19,22,25,38,41,44,26,8718750.4,1,6858631.5,6858631.5,8,20898.0,167184.0,99,1854.2,183565.8,243,215.8,52439.4,4999,65.5,327434.5,6975,18.7,130432.5,84192,6.6,555667.2,295597,1.5,443395.5,5481817.5,1376814.0
2025-02-12,2,12,24,35,36,45,30,1862893.6,5JP,5481817.5,0.0,3,56800.8,170402.4,134,1396.3,187104.2,285,187.5,53437.5,5494,60.8,334035.2,7635,17.5,133612.5,89906,6.3,566407.8,278596,1.5,417894.0,4078501.1,1403316.4
2025-02-09,4,18,23,27,37,38,24,1748401.4,4JP,4078501.1,0.0,2,80048.3,160096.6,116,1515.4,175786.4,293,171.4,50220.2,5227,60.0,313620.0,6733,18.6,125233.8,85392,6.2,529430.4,262676,1.5,394014.0,2760057.0,1318444.1
2025-02-05,1,9,13,15,26,27,14,1339622.3,3JP,2760057.0,0.0,2,61556.1,123112.2,99,1365.4,135174.6,240,160.9,38616.0,4817,50.1,241331.7,5866,16.4,96202.4,76321,5.4,412133.4,195368,1.5,293052.0,1746190.9,1013866.1
2025-02-02,2,4,19,20,35,45,21,1386170.8,DJP,1746190.9,0.0,3,41797.2,125391.6,101,1363.2,137683.2,237,165.9,39318.3,4173,58.9,245789.7,5662,17.3,97952.6,68354,6.1,416959.4,215384,1.5,323076.0,713551.9,1032639.0
2025-01-29,10,11,13,23,29,41,27,960823.1,JP,713551.9,0.0,2,43322.7,86645.4,60,1585.6,95136.0,169,160.8,27175.2,3093,54.9,169805.7,4631,14.6,67612.6,49073,5.9,289530.7,149945,1.5,224917.5,,713551.9
2025-01-26,5,11,13,17,27,44,19,2302749.2,1,1200000.0,1200000.0,5,20318.0,101590.0,103,1083.0,111549.0,325,98.0,31850.0,4587,43.4,199075.8,6073,13.1,79556.3,65731,5.1,335228.1,162600,1.5,243900.0,,1200000.0
2025-01-22,3,5,29,33,40,45,22,2868262.5,1,1717592.2,1717592.2,1,105653.3,105653.3,84,1381.0,116004.0,197,168.2,33135.4,3585,57.7,206854.5,5236,15.8,82728.8,60201,5.8,349165.8,171419,1.5,257128.5,847506.0,870086.2
2025-01-19,10,16,19,22,30,40,1,1131958.4,JP,847506.0,0.0,1,102911.4,102911.4,85,1329.4,112999.0,223,144.7,32268.1,3883,51.9,201527.7,5826,13.8,80398.8,58311,5.9,344034.9,171879,1.5,257818.5,,847506.0
2025-01-15,9,17,23,33,36,38,27,2168126.8,1,1200000.0,1200000.0,2,43570.0,87140.0,65,1472.0,95680.0,205,133.3,27326.5,3003,56.8,170570.4,4632,14.7,68090.4,47790,6.1,291519.0,151867,1.5,227800.5,,1200000.0
2025-01-12,2,4,5,22,24,27,25,3739390.3,1,2414065.9,2414065.9,5,58627.3,293136.5,89,1307.9,116403.1,254,130.9,33248.6,4449,46.7,207768.3,5283,15.7,82943.1,67819,5.2,352658.8,159444,1.5,239166.0,1541010.0,873055.9
2025-01-10,3,14,22,23,38,44,29,958902.9,DJP,1541010.0,0.0,DJP,187122.6,0.0,73,1450.0,105850.0,155,195.1,30240.5,3136,60.2,188787.2,4167,18.1,75422.7,51470,6.2,319114.0,159659,1.5,239488.5,747102.2,793907.8
2025-01-08,3,9,18,22,31,36,32,883050.7,JP,747102.2,0.0,JP,90719.5,0.0,57,1747.6,99613.2,173,164.5,28458.5,3396,52.3,177610.8,3849,18.4,70821.6,51872,5.8,300857.6,137126,1.5,205689.0,,747102.2
2025-01-05,5,11,19,21,34,44,33,4722557.2,1,3115592.6,3115592.6,2,73317.9,146635.8,108,1490.8,161006.4,261,176.2,45988.2,5342,53.8,287399.6,7245,15.8,114471.0,84552,5.8,490401.6,240708,1.5,361062.0,1908002.1,1207590.5
2025-01-01,5,15,16,32,34,35,37,1350723.4,DJP,1908002.1,0.0,4,31597.5,126390.0,81,1713.3,138777.3,206,192.4,39634.4,4223,58.6,247467.8,5062,19.5,98709.0,67407,6.2,417923.4,187881,1.5,281821.5,867140.9,1040861.2
2024-12-29,14,17,20,35,39,45,43,1132411.8,JP,867140.9,0.0,2,52647.8,105295.6,75,1541.5,115612.5,179,184.5,33025.5,3274,63.0,206262.0,4561,18.1,82554.1,54394,6.4,348121.6,161027,1.5,241540.5,,867140.9
2024-12-25,9,15,20,24,26,34,31,2313978.9,2,600000.0,1200000.0,2,51843.0,103686.0,71,1603.5,113848.5,177,183.7,32514.9,3562,57.0,203034.0,4288,18.9,81043.2,58302,5.9,343981.8,157247,1.5,235870.5,,600000.0
2024-12-22,3,25,30,34,41,44,17,3414887.3,2,955593.3,1911186.6,4,33826.4,135305.6,76,1954.8,148564.8,291,145.8,42427.8,3999,66.3,265133.7,6297,16.8,105789.6,66966,6.7,448672.2,238538,1.5,357807.0,796903.5,158689.8
2024-12-18,1,7,25,27,32,34,13,1054413.8,JP,796903.5,0.0,4,24191.7,96766.8,42,2529.8,106251.6,171,177.5,30352.5,2878,65.9,189660.2,4827,15.7,75783.9,51106,6.3,321967.8,155754,1.5,233631.0,,796903.5
2024-12-15,4,5,41,42,44,45,6,2483803.7,1,1200000.0,1200000.0,4,28604.5,114418.0,88,1427.6,125628.8,233,154.0,35882.0,4483,50.0,224150.0,4799,18.6,89261.4,56485,6.7,378449.5,210676,1.5,316014.0,,1200000.0
2024-12-11,13,17,26,34,39,42,6,12497422.5,1,9625763.1,9625763.1,3,86021.3,258063.9,228,1242.8,283358.4,548,147.7,80939.6,9775,51.7,505367.5,12384,16.3,201859.2,145617,5.9,859140.3,455287,1.5,682930.5,7500529.1,2125234.0
2024-12-08,9,19,31,33,34,36,5,2567247.8,6JP,7500529.1,0.0,3,76325.8,228977.4,133,1890.4,251423.2,409,175.6,71820.4,7842,57.2,448562.4,10475,17.1,179122.5,120988,6.3,762224.4,416745,1.5,625117.5,5614831.7,1885697.4
2024-12-04,14,17,27,28,36,44,24,1932867.8,5JP,5614831.7,0.0,5,35367.6,176838.0,164,1183.9,194159.6,333,166.6,55477.8,6348,54.6,346600.8,8115,17.0,137955.0,99324,5.9,586011.6,290550,1.5,435825.0,4158515.5,1456316.2
2024-12-01,3,4,7,8,35,41,29,1838175.7,4JP,4158515.5,0.0,3,56441.7,169325.1,121,1536.5,185916.5,326,162.9,53105.4,5932,55.9,331598.8,8057,16.4,132134.8,98388,5.7,560811.6,270189,1.5,405283.5,2764073.4,1394442.1
2024-11-27,1,2,8,16,41,42,18,1336431.0,3JP,2764073.4,0.0,5,24540.1,122700.5,73,1845.6,134728.8,208,185.0,38480.0,3929,61.2,240454.8,5267,18.2,95859.4,66290,6.2,410998.0,195473,1.5,293209.5,1753594.7,1010478.7
2024-11-24,8,11,30,31,33,37,6,1370103.3,DJP,1753594.7,0.0,3,40973.2,122919.6,81,1666.3,134970.3,205,188.1,38560.5,3934,61.2,240760.8,5523,17.4,96100.2,65298,6.3,411377.4,216943,1.5,325414.5,741315.3,1012279.4
2024-11-20,7,8,9,41,42,45,30,970943.6,JP,741315.3,0.0,2,45008.4,90016.8,73,1354.0,98842.0,168,168.0,28224.0,2839,62.1,176301.9,3777,18.6,70252.2,48161,6.2,298598.2,139139,1.5,208708.5,,741315.3
2024-11-17,7,8,11,16,26,40,44,7064669.0,1,5075162.6,5075162.6,6,30886.1,185316.6,156,1304.3,203470.8,377,154.2,58133.4,7464,48.6,362750.4,8739,16.6,145067.4,115911,5.3,614328.3,280293,1.5,420439.5,3549022.4,1526140.2
2024-11-13,10,17,20,21,24,36,19,1518883.2,4JP,3549022.4,0.0,2,68928.1,137856.2,92,1645.3,151367.6,213,203.0,43239.0,4614,58.5,269919.0,6213,17.4,108106.2,77128,5.9,455055.2,235560,1.5,353340.0,2413735.7,1135286.7
2024-11-10,8,11,14,28,32,36,34,1132317.5,3JP,2413735.7,0.0,1,105393.8,105393.8,78,1483.6,115720.8,188,175.8,33050.4,3880,53.2,206416.0,4624,17.8,82307.2,59432,5.9,350648.8,159187,1.5,238780.5,1545786.1,867949.6
2024-11-08,3,6,18,25,40,43,12,1058733.7,DJP,1545786.1,0.0,4,23934.3,95737.2,75,1401.6,105120.0,177,169.6,30019.2,3178,59.0,187502.0,5062,14.8,74917.6,51802,6.1,315992.2,166297,1.5,249445.5,757360.3,788425.8
2024-11-06,9,12,23,26,30,44,41,983927.7,JP,757360.3,0.0,2,45982.5,91965.0,60,1683.0,100980.0,170,169.7,28849.0,3357,53.7,180270.9,3883,18.5,71835.5,53814,5.7,306739.8,135525,1.5,203287.5,,757360.3
2024-11-03,12,16,18,19,27,44,6,3139814.5,1,1785560.1,1785560.1,2,61488.4,122976.8,85,1588.6,135031.0,260,148.3,38558.0,3991,60.4,241056.4,6713,14.3,95995.9,66933,6.1,408291.3,208230,1.5,312345.0,772809.1,1012751.0
2024-10-30,7,8,29,36,39,40,6,1050777.8,JP,772809.1,0.0,3,31280.3,93840.9,68,1515.3,103040.4,150,196.2,29430.0,2755,66.7,183758.5,3982,18.4,73268.8,49699,6.3,313103.7,169557,1.5,254335.5,,772809.1
2024-10-27,10,22,25,27,32,40,15,4298556.2,1,2867162.6,2867162.6,4,32838.5,131354.0,88,1639.0,144232.0,250,164.8,41200.0,4261,60.4,257364.4,6333,16.2,102594.6,72106,6.1,439846.6,209868,1.5,314802.0,1785420.5,1081742.1
2024-10-23,12,17,22,27,36,40,14,1169739.8,DJP,1785420.5,0.0,1,107822.8,107822.8,85,1392.8,118388.0,206,164.2,33825.2,3996,52.9,211388.4,4929,17.1,84285.9,59490,6.0,356940.0,171393,1.5,257089.5,897467.4,887953.1
2024-10-20,4,6,15,35,41,43,40,1182391.7,JP,897467.4,0.0,4,27244.5,108978.0,52,2301.1,119657.2,147,232.5,34177.5,3213,66.5,213664.5,4101,20.8,85300.8,54526,6.7,365324.2,170193,1.5,255289.5,,897467.4
2024-10-16,3,12,30,41,42,45,33,14215913.5,1,10887160.8,10887160.8,4,75598.9,302395.6,179,1854.9,332027.1,593,159.9,94820.7,9655,61.4,592817.0,13552,17.5,237160.0,160891,6.3,1013613.3,503946,1.5,755919.0,8396843.9,2490316.9
2024-10-13,1,3,18,23,28,35,33,2024478.5,7JP,8396843.9,0.0,6,30863.7,185182.2,133,1528.8,203330.4,372,156.1,58069.2,6468,56.1,362854.8,8970,16.1,144417.0,103696,5.9,611806.4,305879,1.5,458818.5,6871809.3,1525034.6
2024-10-11,16,22,28,29,36,45,26,1795771.6,6JP,6871809.3,0.0,4,40625.0,162500.0,103,1732.3,178426.9,284,179.5,50978.0,5244,60.7,318310.8,7595,16.7,126836.5,86942,6.2,539040.4,279786,1.5,419679.0,5533572.5,1338236.8
2024-10-09,2,10,12,15,40,42,16,1864661.2,5JP,5533572.5,0.0,3,56812.4,170437.2,121,1546.6,187138.6,288,185.6,53452.8,5778,57.8,333968.4,7482,17.8,133179.6,96009,5.9,566453.1,280021,1.5,420031.5,4129970.6,1403601.9
2024-10-06,3,8,21,22,32,43,12,1816874.2,4JP,4129970.6,0.0,3,55007.4,165022.2,118,1535.6,181200.8,370,139.9,51763.0,6018,53.7,323166.6,8944,14.4,128793.6,95140,5.8,551812.0,276744,1.5,415116.0,2770963.7,1359006.9
